-BEGIN HEADER-,,,,,,,,,,,San Francisco
2023,3,11,2.49,1.09,5.32,1.87,0.32,0.67,0.13,6.93,49.22
2023,3,12,2.15,0.96,5.32,1.62,0.27,0.57,0.12,6.16,43.15
2023,3,13,3.18,1.7,5.44,2.12,0.41,0.77,0.16,8.44,61.16
2023,3,14,2.21,1.2,5.59,1.49,0.28,0.62,0.12,6.48,44.74
2023,3,15,6.02,9.07,6.04,1.02,0.75,1.09,0.22,13.08,106.05
2023,3,16,5.87,8.24,5.99,1.16,0.73,1.12,0.23,13.05,105.26
2023,3,17,5.43,5.57,5.97,2.3,0.66,1.2,0.24,12.27,97.45
2023,3,18,3.11,1.19,5.89,2.47,0.38,0.82,0.16,8.2,59.41
2023,3,19,2.33,1.1,5.93,1.73,0.28,0.71,0.14,6.67,46.32
2023,3,20,5.11,5.42,6.22,1.72,0.62,1.25,0.25,11.97,92.79
2023,3,21,2.11,0.94,6.19,1.53,0.25,0.63,0.12,6.3,42.74
2023,3,22,4.12,3.25,6.02,2.17,0.48,0.75,0.15,10.23,76.78
2023,3,23,5.46,5.36,6.15,2.06,0.64,0.94,0.19,12.56,98.75
2023,3,24,6.57,10.38,6.56,0.66,0.77,1.27,0.26,14.77,118.62
2023,3,25,6.61,10.18,6.61,0.75,0.77,1.33,0.27,14.65,118.02
2023,3,26,6.75,10.62,6.74,0.66,0.77,1.26,0.25,14.94,119.93
2023,3,27,6.5,8.8,6.6,1,0.74,1.36,0.27,14.83,117.59
2023,3,28,2.24,1.46,6.32,1.52,0.26,0.61,0.12,6.46,45.21
2023,3,29,3.35,2.41,6.51,2.08,0.38,0.78,0.16,8.77,63.97
2023,3,30,5.94,6.99,6.58,1.86,0.66,1.03,0.2,13.55,107.08
2023,3,31,6.19,7.62,6.7,1.54,0.69,1.2,0.24,14.24,112.4
2023,4,1,6.67,9.69,6.68,0.86,0.73,1.34,0.27,15.48,123.51
2023,4,2,5.49,5.65,6.76,2.05,0.6,1.27,0.25,13.24,101.36
2023,4,3,7.12,11.01,7.19,0.67,0.77,1.44,0.29,16.1,127.55
2023,4,4,6.85,8.96,7.02,1.2,0.74,1.38,0.28,15.78,124.57
2023,4,5,6.29,5.99,6.79,2.4,0.68,1.36,0.27,14.66,115.32
2023,4,6,5.19,3.91,6.77,2.81,0.55,1.25,0.24,12.84,97.77
2023,4,7,3.74,1.81,6.88,2.59,0.4,1,0.2,9.98,72
2023,4,8,5.24,4.04,6.83,2.89,0.55,1.28,0.25,12.62,97.24
2023,4,9,7.09,10.15,7.09,0.84,0.74,1.84,0.37,16.53,131.38
2023,4,10,6.48,6.6,7.1,2.23,0.68,1.86,0.37,15.76,121.59
2023,4,11,7.02,9.28,7.41,1.12,0.73,1.8,0.36,16.39,127.67
2023,4,12,7.43,10.83,7.53,0.83,0.77,1.69,0.34,17.06,134.34
2023,4,13,7.51,10.93,7.5,0.72,0.77,1.66,0.34,17.21,135.95
2023,4,14,7.26,8.96,7.41,1.36,0.74,1.7,0.34,16.88,132.62
2023,4,15,7.2,8.88,7.56,1.33,0.73,1.76,0.35,16.68,130.02
2023,4,16,7.16,8.78,7.49,1.41,0.73,1.81,0.36,16.8,131.13
2023,4,17,5.25,3.56,7.05,2.98,0.53,1.31,0.26,12.38,96.71
2023,4,18,7.48,9.27,7.68,1.66,0.75,1.85,0.37,17.28,135.51
2023,4,19,7.67,10.41,7.69,0.92,0.77,1.67,0.34,17.53,138.49
2023,4,20,7.51,10.36,7.54,0.93,0.74,1.72,0.34,17.57,138.69
2023,4,21,7.23,8.48,7.49,1.69,0.71,1.88,0.38,17.2,134.62
2023,4,22,6.74,6.59,7.52,2.13,0.66,1.82,0.37,16.37,125.99
2023,4,23,5.87,4.55,7.55,2.71,0.57,1.62,0.32,14.54,109.75
2023,4,24,7.83,9.9,7.88,1.16,0.76,1.89,0.38,18.02,141.34
2023,4,25,7.64,8.91,7.86,1.57,0.74,1.88,0.38,17.59,137.82
2023,4,26,6.4,5.89,7.82,2.5,0.62,1.68,0.34,15.52,118.09
2023,4,27,7.24,7.86,7.81,2.05,0.7,1.81,0.36,16.88,131.54
2023,4,28,5.54,4.81,7.76,2.3,0.53,1.58,0.31,13.76,103.15
2023,4,29,5.09,4.34,7.79,2.06,0.48,1.48,0.3,12.71,94.37
2023,4,30,6.82,6.83,7.97,2.04,0.65,1.88,0.38,16.61,126.1
2023,5,1,5.13,3.31,7.87,2.7,0.48,1.51,0.3,13.43,97.07
2023,5,2,5.67,3.88,7.81,2.99,0.53,1.44,0.29,14.29,106.23
2023,5,3,3.41,1.23,7.8,2.58,0.32,0.99,0.2,9.86,68.7
2023,5,4,5.02,4.44,7.88,1.93,0.47,1.38,0.27,12.8,93.4
2023,5,5,4.3,1.88,7.79,3.06,0.4,1.3,0.26,11.55,83.54
2023,5,6,5.04,2.49,7.7,3.44,0.47,1.34,0.27,12.76,95.09
2023,5,7,7.59,8.48,7.98,1.73,0.7,1.9,0.38,17.9,139.73
2023,5,8,6.94,6.72,8.17,2.07,0.64,1.97,0.39,16.99,128.68
2023,5,9,7.32,6.49,7.89,2.69,0.67,1.88,0.38,17.2,134.46
2023,5,10,5.45,4.52,8.23,2.61,0.5,1.62,0.32,14.19,104.03
2023,5,11,5.85,5.22,8.22,2.28,0.53,1.79,0.36,14.94,110.32
2023,5,12,6.18,5.48,8.15,2.26,0.56,1.88,0.38,15.62,116.77
2023,5,13,6.41,5.42,8.14,2.51,0.58,-999,0.38,15.92,120.5
2023,5,14,5.73,5.04,8.19,2.23,0.52,1.7,0.34,14.61,108.91
2023,5,15,6.25,4.86,8.25,2.79,0.56,1.94,0.38,16.01,119.08
2023,5,16,6.16,5.29,8.34,2.35,0.55,2.04,0.41,15.77,116.73
2023,5,17,5.71,4.85,8.42,2.21,0.52,1.95,0.39,14.89,108.95
2023,5,18,5.87,4.91,8.39,2.37,0.52,-999,0.4,15.15,111.92
2023,5,19,5.8,4.68,8.35,2.5,0.52,1.98,0.39,15.12,111.48
2023,5,20,5.91,3.88,8.38,3.06,0.52,2.05,0.41,15.47,113.48
2023,5,21,6.14,4.9,8.4,2.8,0.55,1.93,0.38,15.4,114.99
2023,5,22,7.42,7.18,8.57,2.46,0.66,2.23,0.45,18.05,137.24
2023,5,23,5.6,4.26,8.35,2.54,0.5,1.79,0.36,14.5,106.29
2023,5,24,5.45,3.72,8.37,2.68,0.48,1.69,0.34,14.01,102.65
2023,5,25,4.06,2.14,8.22,2.51,0.36,1.37,0.27,11.16,79.68
2023,5,26,5.47,3.17,8.22,3.1,0.48,1.78,0.35,14.18,104.27
2023,5,27,5.73,3.84,8.35,2.81,0.51,1.97,0.39,15.05,110.66
2023,5,28,4.05,1.46,8.36,3.03,0.36,1.45,0.29,11.48,80.75
2023,5,29,5.6,3.55,8.29,2.9,0.49,1.74,0.35,14.56,106.88
2023,5,30,6.68,5.08,8.11,2.92,0.59,2.04,0.41,16.57,126.81
2023,5,31,6.14,4.92,8.47,2.71,0.54,2.05,0.41,15.78,116.99
2023,6,1,7.16,6.68,8.69,2.62,0.62,2.12,0.42,17.55,132.77
2023,6,2,7.94,8.44,8.77,2.07,0.7,2.2,0.44,19.09,145.88
2023,6,3,8.14,8.68,8.72,2.25,0.71,2.22,0.45,19.41,149.66
2023,6,4,6.08,5.26,8.57,2.34,0.53,1.77,0.35,15.41,114.7
2023,6,5,5.04,2.44,8.17,3.19,0.44,1.55,0.31,13.02,96.99
2023,6,6,3.41,1.58,7.9,2.26,0.3,1.09,0.22,9.47,68.48
2023,6,7,5.04,2.67,8.08,3.19,0.44,1.59,0.32,13.27,98.48
2023,6,8,6.99,6.25,8.19,2.46,0.61,2.06,0.41,17.44,133.75
2023,6,9,5.34,3.09,8.39,3.11,0.46,1.73,0.34,13.94,102.55
2023,6,10,4.16,1.7,8.15,2.92,0.36,1.38,0.28,11.11,81.28
2023,6,11,4.52,2.3,8.2,2.66,0.39,1.55,0.31,12.45,89.35
2023,6,12,6.01,3.78,8.19,3.18,0.52,1.91,0.38,15.62,116.51
2023,6,13,5.77,3.77,8.23,2.88,0.5,1.96,0.39,15.44,113.73
2023,6,14,5.61,3.85,8.53,2.82,0.48,1.92,0.38,14.93,108.42
2023,6,15,7.31,6.33,8.62,2.49,0.63,2.34,0.46,18.34,137.77
2023,6,16,6.19,4.49,8.71,2.87,0.53,2.09,0.41,16.09,118
2023,6,17,5.53,3.79,8.61,2.66,0.48,1.98,0.39,14.88,107.48
2023,6,18,8.68,11.63,8.74,0.86,0.75,2.82,0.55,21.47,164.98
2023,6,19,8.91,11.9,9.01,0.94,0.77,2.7,0.53,21.45,164.92
2023,6,20,8.99,12.49,9.04,0.74,0.77,2.65,0.52,21.49,165.95
2023,6,21,7.54,7.01,8.86,2.62,0.65,2.5,0.49,19.05,142.23
2023,6,22,5.3,3.39,8.7,2.72,0.46,1.92,0.38,14.34,102.9
2023,6,23,5.12,3.03,8.69,2.94,0.45,1.78,0.36,13.77,98.88
2023,6,24,6.5,4.98,8.61,2.75,0.56,2.23,0.44,16.59,123.07
2023,6,25,6.26,3.63,8.57,3.52,0.54,2.17,0.43,16.21,119.73
2023,6,26,5.65,4.03,8.64,2.58,0.49,2.05,0.41,15.13,109.63
2023,6,27,5.61,3.29,8.59,3.14,0.48,2.01,0.4,14.97,108.27
2023,6,28,5.65,4.14,8.59,2.66,0.49,2.02,0.4,14.97,109.49
2023,6,29,6.86,5.7,8.57,2.84,0.59,2.54,0.49,17.56,131.3
2023,6,30,6.92,6.21,8.5,2.65,0.6,2.55,0.5,17.7,132.86
2023,7,1,8.07,8.63,8.6,1.96,0.7,3,0.57,19.9,152.2
2023,7,2,7.55,7.06,8.56,2.66,0.66,2.89,0.55,18.85,143.06
2023,7,3,6.31,5.38,8.69,2.61,0.55,2.51,0.48,16.39,120.73
2023,7,4,6.35,5.09,8.81,2.63,0.55,2.52,0.48,16.48,120.46
2023,7,5,5.29,4.08,8.73,2.31,0.46,2.18,0.42,14.18,102.12
2023,7,6,5.18,3.68,8.68,2.44,0.45,2.25,0.44,14.07,100.86
2023,7,7,5.71,4.99,8.66,2.4,0.5,2.37,0.45,15.14,110.47
2023,7,8,7.05,6.15,8.84,2.57,0.62,2.84,0.55,18.06,133.05
2023,7,9,6.3,4.88,8.77,2.93,0.55,2.55,0.49,16.48,119.96
2023,7,10,6.44,5.42,8.77,2.65,0.56,2.52,0.49,16.84,123.23
2023,7,11,6.45,6.16,8.71,2.23,0.57,2.46,0.48,16.75,123.19
2023,7,12,6.64,5.89,8.71,2.7,0.59,2.56,0.5,17.16,126.62
2023,7,13,8.14,9.54,8.57,1.74,0.72,3.11,0.59,20.41,155.14
2023,7,14,6.87,6.05,8.59,2.67,0.61,-999,0.53,17.77,131.58
2023,7,15,6.91,6.1,8.6,2.64,0.61,2.78,0.53,17.66,131.2
2023,7,16,6.4,4.53,8.15,3.11,0.57,2.55,0.49,16.42,122.88
2023,7,17,8.36,10.84,8.42,0.93,0.74,3.24,0.61,20.59,158.58
2023,7,18,5.81,5.2,8.44,2.2,0.52,2.43,0.47,15.16,111.34
2023,7,19,5.81,5.07,8.62,2.19,0.52,2.42,0.46,15.25,110.81
2023,7,20,7.23,7.8,8.62,2,0.65,2.72,0.52,18.02,135.31
2023,7,21,7.45,8.34,8.56,1.96,0.67,2.8,0.54,18.35,139.25
2023,7,22,8.21,9.71,8.48,1.61,0.73,2.98,0.57,19.89,152.95
2023,7,23,7.25,6.72,8.29,2.67,0.66,2.7,0.52,17.86,135.95
2023,7,24,7.15,7.5,8.43,2.23,0.65,2.8,0.54,17.89,134.73
2023,7,25,7.17,6.61,8.19,2.7,0.65,2.87,0.55,18.16,136.88
2023,7,26,6.09,5.56,8.32,2.3,0.55,2.54,0.48,15.97,117.45
2023,7,27,7.3,7.81,8.38,2.14,0.66,2.85,0.55,18.35,138.36
2023,7,28,7.6,8.61,8.34,1.83,0.7,3.02,0.57,18.87,143.27
2023,7,29,7.08,6.68,8.3,2.57,0.65,2.86,0.55,17.88,134.09
2023,7,30,7.95,9.52,8.35,1.46,0.73,3.02,0.57,19.38,148.32
2023,7,31,6.94,7.41,8.35,2.03,0.64,2.62,0.5,17.29,129.77
2023,8,1,5.33,4.21,8.18,2.26,0.49,2.2,0.42,14.07,102.13
2023,8,2,6,4.65,8.21,2.79,0.55,2.35,0.45,15.49,114.1
2023,8,3,5.86,4.66,8.15,2.6,0.55,2.34,0.45,15.44,112.63
2023,8,4,6.28,5.58,8.08,2.56,0.59,2.31,0.45,16.05,119.59
2023,8,5,6.4,5.77,7.88,2.57,0.6,2.34,0.45,16.36,123.02
2023,8,6,7.43,8.42,8.04,2,0.7,2.62,0.51,18.21,139.5
2023,8,7,7.04,7.76,7.87,1.96,0.66,2.41,0.47,17.38,133.21
2023,8,8,5.77,4.73,7.86,2.47,0.55,2.06,0.41,15.07,111.45
2023,8,9,5.92,5.05,7.81,2.43,0.56,2.1,0.41,15.52,114.7
2023,8,10,6.33,5.41,7.74,2.64,0.6,2.19,0.43,16.32,122.16
2023,8,11,5.15,4,7.58,2.4,0.49,1.9,0.38,13.83,101.09
2023,8,12,5.81,4.76,7.61,2.54,0.55,2.09,0.41,15.27,113.09
2023,8,13,6.32,5.42,7.37,2.51,0.61,2.18,0.43,16.12,122.53
2023,8,14,5.27,3.67,7.43,2.96,0.51,1.88,0.38,13.95,103.27
2023,8,15,6.6,6.5,7.45,2.24,0.64,2.39,0.46,16.84,127.86
2023,8,16,6.71,6.61,7.4,2.28,0.66,2.41,0.47,16.83,129.01
2023,8,17,5.34,4.46,7.32,2.35,0.52,2.05,0.4,14.18,105.06
2023,8,18,5.64,4.88,7.41,2.14,0.55,2.13,0.41,14.7,108.83
2023,8,19,5.08,4.39,7.45,2.06,0.5,1.9,0.37,13.33,97.7
2023,8,20,5.92,5.8,7.2,2.04,0.59,2.16,0.42,14.84,113.09
2023,8,21,3.24,1.89,6.93,2.09,0.32,1.35,0.27,9.16,65.1
2023,8,22,6.82,7.86,7.05,1.53,0.69,2.36,0.45,16.75,130.59
2023,8,23,7.05,9.12,7.11,1.08,0.71,2.49,0.48,17.28,135.07
2023,8,24,6.23,6.69,7.18,1.83,0.63,2.37,0.45,15.69,119.36
2023,8,25,4.59,4.29,7.33,1.83,0.47,1.87,0.36,12.03,88.15
2023,8,26,4.84,4.35,7.37,1.97,0.49,1.92,0.37,12.63,92.22
2023,8,27,5.95,6.39,7.34,1.91,0.61,2.22,0.43,14.95,112.18
2023,8,28,7.19,9.97,7.32,0.91,0.74,2.55,0.48,17.34,134.63
2023,8,29,7.37,10.65,7.38,0.71,0.77,2.48,0.48,17.46,136.22
2023,8,30,7.13,9.85,7.14,0.96,0.75,2.27,0.44,16.56,131.06
2023,8,31,4.58,3.74,6.95,2.17,0.48,1.65,0.32,11.78,87.33
2023,9,1,3.93,2.32,6.89,2.5,0.41,1.45,0.29,10.87,76.95
2023,9,2,4.87,4.3,6.74,2.02,0.52,1.52,0.3,12.39,92.74
2023,9,3,5.89,5.86,6.67,2.27,0.63,1.87,0.37,14.55,112.12
2023,9,4,5.11,5.36,6.8,1.85,0.55,1.84,0.36,13.12,98.55
2023,9,5,5.85,5.77,6.91,2.13,0.63,2.14,0.41,14.71,111.04
2023,9,6,6.05,6.91,6.86,1.7,0.66,2.16,0.41,14.95,114.19
2023,9,7,5.2,4.8,6.77,2.15,0.57,1.84,0.36,13.29,99.37
2023,9,8,6.22,7.34,6.8,1.79,0.69,2.03,0.39,14.94,115.79
2023,9,9,5.53,6.16,6.61,1.82,0.62,1.85,0.36,13.55,104.19
2023,9,10,6.19,7.81,6.83,1.47,0.7,1.98,0.38,14.7,113.72
2023,9,11,5.54,6.48,6.67,1.75,0.62,1.89,0.37,13.72,104.5
2023,9,12,5.44,6.24,6.57,1.69,0.62,1.87,0.36,13.6,103.38
2023,9,13,4.46,4.75,6.47,1.67,0.51,1.62,0.31,11.55,85.95
2023,9,14,4.32,3.84,6.3,1.98,0.49,-999,0.3,11.19,83.51
2023,9,15,3.59,3.02,6.18,1.72,0.41,1.38,0.27,9.52,70.07
2023,9,16,3.58,2.7,6.04,2.06,0.41,1.32,0.25,9.42,69.82
2023,9,17,5.71,7.46,6.01,1.19,0.67,1.74,0.34,13.53,107.66
2023,9,18,5.93,8.11,6.03,1.04,0.7,1.76,0.34,14.08,111.98
2023,9,19,4.46,4.2,5.99,1.87,0.53,1.45,0.28,11.27,85.37
2023,9,20,4.49,4.25,6.01,1.9,0.54,1.41,0.27,11.07,84.17
2023,9,21,6.2,9.41,6.21,0.84,0.75,1.73,0.34,14.17,113.32
2023,9,22,5.51,7.24,6.17,1.32,0.67,1.62,0.32,12.97,101.27
2023,9,23,5.14,6.1,5.95,1.5,0.63,1.51,0.3,11.94,93.59
2023,9,24,5.58,7.37,5.98,1.25,0.69,1.69,0.33,13.27,103.98
2023,9,25,4.85,3.96,5.83,2.61,0.6,1.66,0.31,12.13,92.45
2023,9,26,5.09,5.54,5.84,1.94,0.64,1.77,0.33,12.57,96.59
2023,9,27,5.71,8.89,5.79,0.76,0.72,1.9,0.37,13.78,109.04
2023,9,28,5.67,9.34,5.78,0.68,0.73,-999,0.35,13.46,107.25
2023,9,29,3.48,2.57,5.65,2.23,0.45,1.4,0.26,9.41,68.24
2023,9,30,3.94,3.34,5.45,2.09,0.51,1.26,0.24,9.98,74.91
2023,10,1,4.83,6.1,5.46,1.51,0.63,1.27,0.25,11.55,90.94
2023,10,2,4.74,5.4,5.5,1.84,0.62,1.27,0.25,11.23,88.18
2023,10,3,4.68,5.58,5.4,1.74,0.62,1.45,0.27,11.35,88.74
2023,10,4,5.41,9.12,5.37,0.58,0.73,1.59,0.31,12.76,102.91
2023,10,5,5.43,9.3,5.38,0.57,0.73,1.53,0.3,12.59,101.89
2023,10,6,5.34,9.17,5.29,0.57,0.73,1.45,0.29,12.3,100.03
2023,10,7,5.09,7.99,5.13,0.93,0.7,1.37,0.27,11.76,95.66
2023,10,8,3.62,4.42,5.15,1.34,0.5,1.02,0.2,8.9,68.27
2023,10,9,2.46,1.27,5.01,1.88,0.34,0.86,0.16,6.96,49.06
2023,10,10,4.49,5.78,5.04,1.46,0.63,1.27,0.25,10.84,85.2
2023,10,11,5.28,9.59,5.24,0.54,0.75,1.34,0.27,11.91,97.05
2023,10,12,5.06,7.94,5.2,1.09,0.73,1.33,0.27,11.5,92.57
2023,10,13,3.78,2.97,4.98,2.43,0.55,1.14,0.22,9.16,69.88
2023,10,14,3.55,4,4.82,1.68,0.52,1.05,0.2,8.73,67.36
2023,10,15,4.07,5.03,4.79,1.66,0.6,1.22,0.23,9.78,77.09
2023,10,16,3.95,3.95,4.74,2.32,0.59,1.26,0.23,9.53,74.65
2023,10,17,4.11,5.08,4.81,1.72,0.62,1.3,0.24,9.84,77.27
2023,10,18,4.77,8.66,4.72,0.58,0.73,1.37,0.27,10.74,88.61
2023,10,19,4.59,7.82,4.57,0.73,0.7,1.21,0.23,10.12,84.12
2023,10,20,2.85,2.89,4.55,1.49,0.45,0.85,0.16,7.08,53.3
2023,10,21,3.23,3.32,4.49,1.8,0.51,0.98,0.19,7.99,61.34
2023,10,22,2.4,1.48,4.39,1.8,0.38,0.84,0.16,6.55,47.03
2023,10,23,4.18,6.58,4.46,1.06,0.67,1.09,0.21,9.61,78.19
2023,10,24,3.49,4.27,4.47,1.44,0.56,1.01,0.2,8.3,64.86
2023,10,25,3.23,3.57,4.3,1.61,0.52,0.98,0.19,7.91,61.08
2023,10,26,4.63,8.89,4.62,0.5,0.76,0.98,0.2,9.88,82.44
2023,10,27,4.22,7.58,4.38,0.93,0.7,0.83,0.16,9.39,77.8
2023,10,28,4.5,8.9,4.47,0.49,0.76,0.91,0.18,9.57,80.48
2023,10,29,4.52,9.11,4.49,0.49,0.77,1.02,0.2,9.5,79.89
2023,10,30,4.39,8.76,4.39,0.47,0.75,0.95,0.19,9.34,78.5
2023,10,31,3.99,5.43,4.25,1.51,0.69,0.86,0.17,8.57,70.98
2023,11,1,3.92,6.27,4.13,1.17,0.68,0.82,0.16,8.36,69.84
2023,11,2,3.64,4.13,3.98,1.7,0.64,0.83,0.16,8.13,66.71
2023,11,3,3.95,7.64,3.91,0.56,0.7,0.84,0.17,8.79,74.3
2023,11,4,3.47,4.95,3.86,1.28,0.62,0.79,0.16,8.05,65.65
2023,11,5,2.02,1.81,3.81,1.21,0.37,0.55,0.11,5.31,38.8
2023,11,6,2.62,3.49,3.8,1.16,0.48,0.63,0.12,6.34,49.39
2023,11,7,3.83,7.47,3.86,0.64,0.71,0.74,0.15,8.3,70.23
2023,11,8,3.98,7.82,3.99,0.64,0.74,0.72,0.15,8.31,70.75
2023,11,9,3.14,3.38,3.88,1.71,0.59,0.62,0.12,7.09,56.62
2023,11,10,3.45,5.67,3.68,1.02,0.66,0.62,0.12,7.7,64.16
2023,11,11,3.68,7.41,3.69,0.56,0.7,0.6,0.12,7.8,66.91
2023,11,12,3.65,7.4,3.65,0.54,0.71,0.6,0.12,7.77,66.66
2023,11,13,3.26,5.48,3.52,0.99,0.63,0.55,0.11,7.16,60.01
2023,11,14,2.32,2.3,3.44,1.3,0.45,0.45,0.09,5.73,44.1
2023,11,15,1.68,0.9,3.39,1.3,0.34,0.37,0.08,4.52,32.44
2023,11,16,1.87,1.54,3.37,1.36,0.38,0.38,0.08,4.84,35.8
2023,11,17,1.78,1.7,3.25,1.12,0.36,0.34,0.07,4.45,34.12
2023,11,18,1.94,1.72,3.33,1.27,0.4,0.41,0.09,5.02,37.23
2023,11,19,3.56,8.12,3.52,0.42,0.73,0.58,0.12,7.41,64.38
2023,11,20,3.52,7.94,3.5,0.46,0.73,0.59,0.12,7.3,63.28
2023,11,21,2.38,1.3,3.47,1.87,0.5,0.46,0.09,5.66,43.17
2023,11,22,3.06,4.09,3.37,1.35,0.65,0.52,0.1,6.53,54.46
2023,11,23,3.35,7.44,3.32,0.48,0.71,0.54,0.11,7.01,60.8
2023,11,24,3.48,7.95,3.45,0.48,0.74,0.51,0.1,6.96,60.73
2023,11,25,3.39,7.77,3.36,0.46,0.73,0.51,0.1,6.78,59.45
2023,11,26,2.85,4.39,3.27,1.1,0.62,0.52,0.11,6.13,51.07
2023,11,27,3.26,7.46,3.24,0.5,0.71,0.49,0.1,6.6,57.96
2023,11,28,2.97,5.96,3.09,0.7,0.66,0.43,0.09,6.23,53.84
2023,11,29,2.65,4.3,3.01,1.03,0.59,0.37,0.08,5.9,49.29
2023,11,30,2.73,5.33,3.03,0.75,0.61,0.36,0.07,5.79,49.44
2023,12,1,2.9,5.21,3.04,0.92,0.65,0.38,0.08,6.18,52.91
2023,12,2,1.88,1.32,2.93,1.38,0.42,0.31,0.06,4.58,35.09
2023,12,3,1.96,1.63,2.93,1.36,0.45,0.29,0.06,4.75,36.6
2023,12,4,2.77,5.65,2.92,0.71,0.63,0.39,0.08,6.01,51.82
2023,12,5,2.56,3.37,2.92,1.33,0.59,0.41,0.09,5.66,47.16
2023,12,6,1.11,1.26,2.85,0.75,0.26,0.24,0.05,2.98,21.68
2023,12,7,1.91,3.25,2.98,0.99,0.45,0.32,0.06,4.41,35.12
2023,12,8,3.1,7.6,3.07,0.42,0.73,0.38,0.08,6.2,55.08
2023,12,9,2.93,5.91,2.97,0.83,0.69,0.35,0.07,5.94,52.33
2023,12,10,2.44,2.14,2.91,1.69,0.57,0.33,0.07,5.24,43.35
2023,12,11,2.83,6.43,2.9,0.52,0.66,0.35,0.07,5.93,51.94
2023,12,12,2.55,4.94,2.95,0.73,0.6,0.32,0.06,5.45,46.06
2023,12,13,2.8,5.02,2.95,0.97,0.66,0.34,0.07,5.7,49.36
2023,12,14,2.11,1.22,2.82,1.71,0.5,0.3,0.06,4.69,37.69
2023,12,15,2.32,1.6,2.8,1.7,0.55,0.3,0.06,4.91,40.93
2023,12,16,2.86,6.75,2.83,0.48,0.68,0.34,0.07,5.8,51.71
2023,12,17,0.77,0.57,2.66,0.6,0.18,0.13,0.02,2.19,15.2
2023,12,18,0.87,0.71,2.68,0.66,0.21,0.15,0.03,2.48,17.07
2023,12,19,1.81,1.98,2.75,1.11,0.43,0.23,0.05,4.36,33.75
2023,12,20,1.26,0.74,2.75,0.98,0.3,0.2,0.04,3.38,24.25
2023,12,21,1.66,1.95,2.72,1.11,0.4,0.21,0.04,4.01,31.16
2023,12,22,2.73,5.67,2.8,0.69,0.66,0.3,0.06,5.67,49.74
2023,12,23,2.93,6.82,2.9,0.54,0.7,0.32,0.06,5.81,51.65
2023,12,24,2.14,1.82,2.87,1.59,0.51,0.27,0.05,4.81,38.24
2023,12,25,2.18,1.83,2.82,1.56,0.52,0.27,0.05,4.84,39
2023,12,26,1.68,1.04,2.75,1.27,0.4,0.25,0.05,4.11,31.22
2023,12,27,0.92,0.49,2.72,0.74,0.22,0.17,0.03,2.66,18.23
2023,12,28,1.49,1.22,2.73,1.04,0.35,0.23,0.05,3.77,28.02
2023,12,29,1.19,0.75,2.75,0.92,0.28,0.21,0.04,3.22,22.96
2023,12,30,2.47,4.84,2.89,0.77,0.59,0.31,0.06,5.28,44.78
2023,12,31,1.42,0.66,2.81,1.19,0.34,0.24,0.05,3.67,26.71
2024,1,1,2.92,6.8,2.91,0.49,0.69,0.35,0.07,5.98,53.05
2024,1,2,1.71,1.86,2.8,0.99,0.4,0.27,0.05,4.07,31.7
2024,1,3,2.44,4.09,2.93,1.01,0.57,0.32,0.06,5.34,44.48
2024,1,4,2.96,6.83,2.94,0.52,0.69,0.34,0.07,6.12,54.24
2024,1,5,3.05,7.05,3.05,0.47,0.7,0.37,0.07,6.16,54.62
2024,1,6,1.23,0.51,2.96,1.04,0.28,0.2,0.04,3.28,23.3
2024,1,7,3.17,7.63,3.14,0.43,0.73,0.3,0.05,6.29,55.93
2024,1,8,2.8,4.75,3.04,0.92,0.63,0.3,0.06,5.96,50.88
2024,1,9,1.8,2.42,2.99,0.94,0.41,0.2,0.04,4.18,32.8
2024,1,10,1.57,1.42,3.02,1.06,0.35,0.2,0.04,3.96,29.34
2024,1,11,3.27,7.55,3.24,0.43,0.73,0.31,0.06,6.46,57.28
2024,1,12,2.1,1.53,3.07,1.46,0.47,0.3,0.06,5.04,39.03
2024,1,13,1.23,0.67,3.02,0.97,0.27,0.27,0.05,3.45,23.99
2024,1,14,2.86,4.75,3.16,1.07,0.62,0.43,0.09,6.25,52.6
2024,1,15,2.71,3.63,3.18,1.24,0.59,0.41,0.09,6.01,49.41
2024,1,16,1.73,0.95,2.96,1.36,0.38,0.33,0.07,4.45,33.29
2024,1,17,2.63,2.18,3.17,1.79,0.56,0.41,0.09,5.86,47.43
2024,1,18,1.6,0.61,3.15,1.35,0.34,0.29,0.06,4.13,30.09
2024,1,19,0.82,0.42,2.96,0.66,0.17,0.16,0.03,2.38,16.32
2024,1,20,1.19,0.73,3.22,0.9,0.25,0.2,0.04,3.3,23.12
2024,1,21,1.52,0.82,3.21,1.22,0.31,0.25,0.05,4.08,29.09
2024,1,22,2.23,2.17,3.23,1.34,0.46,0.3,0.06,5.37,41.89
2024,1,23,2.57,2.98,3.45,1.37,0.52,0.3,0.06,5.88,46.62
2024,1,24,1.42,0.87,3.29,1.07,0.29,0.22,0.05,3.88,27.46
2024,1,25,3.52,7.12,3.56,0.68,0.7,0.4,0.08,7.28,62.89
2024,1,26,1.57,0.77,3.37,1.27,0.31,0.29,0.05,4.23,30.1
2024,1,27,2.43,1.11,3.34,1.95,0.48,0.41,0.09,5.93,45.71
2024,1,28,3.01,4.12,3.54,1.21,0.59,0.48,0.09,6.75,55.06
2024,1,29,3.39,5.55,3.57,1.11,0.66,0.54,0.11,7.38,62.14
