-BEGIN HEADER-,,,,,,,,,,,Los Angeles
2023,7,1,8.35,10.45,8.45,1.09,0.73,3.05,0.58,19.94,154.75
2023,7,2,8.36,10.45,8.51,1.17,0.73,3.2,0.6,20.41,156.7
2023,7,3,8.53,10.83,8.74,1.22,0.74,3.27,0.62,20.89,159.08
2023,7,4,8.72,11.49,8.86,0.91,0.77,3.35,0.63,21.08,160.65
2023,7,5,8.57,11,8.71,0.96,0.75,3.34,0.62,20.88,159.05
2023,7,6,8.66,11.46,8.77,0.88,0.76,3.41,0.64,21.13,160.97
2023,7,7,8.46,10.7,8.78,1.03,0.74,3.39,0.63,20.49,155.71
2023,7,8,8.45,10.73,8.59,1.04,0.74,3.34,0.62,20.53,156.94
2023,7,9,8.52,11.05,8.71,0.94,0.75,3.34,0.62,20.88,158.52
2023,7,10,8.89,12.11,8.94,0.77,0.78,3.39,0.64,21.49,162.97
2023,7,11,8.71,11.67,8.8,0.82,0.77,3.4,0.64,21.25,161.2
2023,7,12,8.47,11.39,8.51,0.79,0.75,3.44,0.64,21.38,161.93
2023,7,13,8.47,11.25,8.51,0.83,0.75,3.42,0.64,21.19,160.94
2023,7,14,8.58,11.29,8.64,0.9,0.76,3.43,0.64,20.89,159.2
2023,7,15,8.42,10.89,8.51,0.96,0.75,3.3,0.62,20.22,155.4
2023,7,16,7.93,9.6,8.03,1.26,0.7,3.23,0.6,19.79,152.34
2023,7,17,7.61,8.44,8.06,1.83,0.68,3.23,0.6,19.47,147.49
2023,7,18,8.07,10.09,8.13,1.13,0.72,3.44,0.63,20.54,156.41
2023,7,19,8.2,10.57,8.26,1.04,0.73,3.46,0.64,20.75,157.68
2023,7,20,8.35,10.95,8.41,0.94,0.75,3.35,0.62,20.67,157.43
2023,7,21,8.33,10.49,8.45,1.21,0.75,3.31,0.62,20.44,155.59
2023,7,22,8,9.23,8.34,1.52,0.72,3.38,0.62,20.01,151.09
2023,7,23,5.56,2.59,8.12,3.85,0.5,2.47,0.47,14.65,107.2
2023,7,24,8.01,10,8.22,1.27,0.72,3.38,0.62,20.2,153.35
2023,7,25,8,9.96,8.17,1.24,0.73,3.37,0.62,20,152.5
2023,7,26,8.05,9.68,8.25,1.32,0.73,3.45,0.64,20.2,152.92
2023,7,27,8.3,11.09,8.33,0.89,0.75,3.52,0.65,20.62,156.73
2023,7,28,8.2,10.73,8.29,1,0.74,3.48,0.64,20.31,154.45
2023,7,29,7.74,9.66,8.02,1.3,0.7,3.24,0.6,19.54,148.79
2023,7,30,7.33,7.22,7.95,2.66,0.67,2.95,0.56,18.32,139.61
2023,7,31,6.06,4.15,7.72,3.27,0.55,2.57,0.49,15.98,118.41
2023,8,1,7.19,7.14,7.87,2.35,0.66,2.88,0.55,17.89,136.54
2023,8,2,8.08,10.53,8.19,1.04,0.74,3.19,0.6,19.84,151.1
2023,8,3,8.38,11.67,8.41,0.72,0.77,3.22,0.6,20.37,154.8
2023,8,4,8.33,11.52,8.36,0.77,0.77,3.16,0.59,20.11,153.3
2023,8,5,8.28,11.49,8.29,0.73,0.77,3.27,0.61,20.13,153.2
2023,8,6,8.28,11.61,8.3,0.72,0.77,3.19,0.6,19.99,152.6
2023,8,7,8.13,11.3,8.16,0.75,0.76,3.04,0.58,19.94,151.95
2023,8,8,7.86,10.42,8.04,1.02,0.73,-999,0.57,19.39,147.95
2023,8,9,6.15,5.15,7.68,2.48,0.58,2.75,0.52,16.57,121.59
2023,8,10,4.77,3.06,7.52,2.87,0.45,2.15,0.41,13.18,95.16
2023,8,11,7.1,8.76,7.64,1.21,0.67,2.8,0.53,17.91,136.37
2023,8,12,7.77,10.42,7.8,0.9,0.74,2.85,0.55,19.13,146.8
2023,8,13,7.51,9.7,7.71,1.05,0.72,2.81,0.54,18.63,142.7
2023,8,14,7.39,9.47,7.67,1.22,0.71,2.91,0.55,18.51,141.35
2023,8,15,7.15,8.85,7.71,1.34,0.69,2.84,0.52,17.16,132.24
2023,8,16,6.6,7.27,7.49,1.62,0.64,2.79,0.52,16.59,125.51
2023,8,17,7.82,10.93,7.86,0.79,0.76,2.98,0.56,19.12,146.03
2023,8,18,7.84,10.94,7.9,0.8,0.77,2.91,0.55,18.86,144.5
2023,8,19,5.39,3.62,7.41,3.36,0.52,2.15,0.41,13.88,103.49
2023,8,20,1.16,0.51,7.31,0.88,0.12,0.65,0.12,4.02,26.13
2023,8,21,5.61,5.63,7.33,2.08,0.55,2.34,0.45,14.36,107.12
2023,8,22,7.43,9.67,7.6,1.21,0.73,2.83,0.53,18.16,138.98
2023,8,23,7.63,10.56,7.63,0.83,0.76,3.03,0.56,18.67,142.81
2023,8,24,7.18,9.23,7.42,1.08,0.72,3.05,0.56,17.98,136.7
2023,8,25,7.74,10.93,7.79,0.81,0.77,3.13,0.58,18.52,141.61
2023,8,26,7.84,11.51,7.83,0.66,0.79,3.05,0.56,18.58,142.33
2023,8,27,7.72,11.41,7.7,0.61,0.78,2.95,0.55,18.59,142.1
2023,8,28,7.56,10.88,7.56,0.73,0.77,2.89,0.54,18.2,139.69
2023,8,29,7.48,10.78,7.47,0.72,0.77,2.94,0.55,18.15,139.08
2023,8,30,7.52,10.81,7.49,0.77,0.77,2.89,0.54,18.03,138.41
2023,8,31,7.16,9.98,7.28,0.83,0.73,2.78,0.52,17.66,135.01
2023,9,1,5.95,6.1,7.02,2,0.62,2.38,0.45,15.18,113.88
2023,9,2,4.13,3.68,7.03,1.84,0.43,1.66,0.32,10.84,78.93
2023,9,3,5.28,5.48,7.19,1.86,0.55,2.18,0.41,13.6,100.19
2023,9,4,7.02,9.84,7.14,0.93,0.73,2.64,0.5,17.11,131.74
2023,9,5,6.58,8.8,7.06,1.15,0.7,2.47,0.47,16.04,123.16
2023,9,6,6.98,9.41,7.26,0.99,0.74,2.57,0.48,16.53,126.93
2023,9,7,7.1,10.31,7.09,0.75,0.76,2.55,0.48,16.81,130.58
2023,9,8,6.71,9.11,6.73,0.99,0.72,2.62,0.49,16.8,129.09
2023,9,9,6.06,6.72,6.57,1.72,0.66,2.39,0.45,15.34,117.09
2023,9,10,5.3,5.82,6.52,1.53,0.58,2.15,0.41,13.81,103.22
2023,9,11,5.13,3.95,6.56,2.66,0.56,2.12,0.41,13.49,99.95
2023,9,12,6.72,9.76,6.7,0.76,0.74,2.42,0.46,16.13,125.63
2023,9,13,6.26,8.72,6.69,0.97,0.7,2.22,0.42,15.26,117.48
2023,9,14,6.46,9.09,6.56,0.91,0.72,2.11,0.41,15.08,118.8
2023,9,15,5.66,7.33,6.42,1.2,0.63,1.95,0.38,13.56,105.47
2023,9,16,5.27,6.74,6.52,1.23,0.59,1.84,0.35,12.8,98.45
2023,9,17,4.8,6.24,6.54,1.21,0.55,1.67,0.32,11.83,90.27
2023,9,18,6.29,8.65,6.47,1.11,0.72,2.09,0.4,14.79,115.72
2023,9,19,6.3,8.96,6.34,0.91,0.73,2.04,0.39,14.63,115.75
2023,9,20,5.09,6.12,6.39,1.55,0.59,1.71,0.33,12.48,94.89
2023,9,21,5.1,6.13,6.37,1.55,0.59,1.67,0.32,12.21,93.38
2023,9,22,5.29,4.59,6.43,2.5,0.62,1.86,0.35,12.73,96.45
2023,9,23,6.39,9.52,6.36,0.78,0.75,2.1,0.4,14.7,115.9
2023,9,24,6.44,9.67,6.42,0.8,0.77,2.09,0.4,14.69,115.52
2023,9,25,6.42,9.88,6.45,0.78,0.77,2.12,0.41,14.8,115.77
2023,9,26,6.31,9.96,6.29,0.64,0.76,2.04,0.39,14.59,115.03
2023,9,27,5.7,7.33,6.13,1.69,0.69,2.02,0.38,13.67,106.05
2023,9,28,5.95,9.17,5.96,0.71,0.73,2.01,0.38,13.96,110.52
2023,9,29,4.58,6.24,6,1.2,0.56,1.66,0.31,11.37,86.73
2023,9,30,3.25,2.21,5.93,2.05,0.4,1.27,0.23,8.65,62.48
2023,10,1,4.16,4.41,5.74,1.76,0.52,1.23,0.23,10.09,76.76
2023,10,2,5.45,7.87,5.81,1.08,0.69,1.52,0.3,12.93,101.23
2023,10,3,5.75,8.96,5.74,0.71,0.73,1.73,0.34,13.45,106.87
2023,10,4,5.88,9.58,5.85,0.62,0.75,1.85,0.36,13.74,108.54
2023,10,5,5.95,9.96,5.92,0.57,0.77,1.84,0.36,13.76,108.62
2023,10,6,5.92,10,5.88,0.54,0.77,1.79,0.35,13.7,108.17
2023,10,7,5.62,9.13,5.67,0.69,0.73,1.71,0.34,13.3,104.78
2023,10,8,5.38,7.96,5.5,1.01,0.71,1.52,0.3,12.41,98.79
2023,10,9,5.22,7.25,5.53,1.52,0.7,1.52,0.29,12.1,95.59
2023,10,10,5.43,8.97,5.47,0.68,0.73,1.55,0.3,12.7,100.77
2023,10,11,5.2,8.59,5.66,0.75,0.7,1.49,0.29,12.06,94.49
2023,10,12,5.61,9.64,5.58,0.58,0.77,1.5,0.3,12.7,101.22
2023,10,13,5.04,6.22,5.47,1.87,0.69,1.47,0.28,11.62,91.32
2023,10,14,5.33,8.99,5.3,0.61,0.73,1.44,0.28,12.22,98.14
2023,10,15,5.4,9.15,5.37,0.63,0.75,1.48,0.29,11.93,96.44
2023,10,16,5.32,9.08,5.3,0.62,0.75,1.55,0.3,11.99,96.47
2023,10,17,5.27,8.94,5.27,0.68,0.75,1.54,0.3,11.72,94.45
2023,10,18,5.16,8.6,5.21,0.75,0.73,1.55,0.3,11.45,92.23
2023,10,19,5.05,8.42,5.04,0.73,0.73,1.38,0.27,11.32,91.68
2023,10,20,4.87,8.01,4.89,0.79,0.71,1.3,0.26,11.2,90.31
2023,10,21,5.02,8.88,4.98,0.57,0.73,1.38,0.27,11.46,92.43
2023,10,22,4.8,8.11,4.95,0.75,0.71,1.32,0.26,10.93,87.79
2023,10,23,4.31,6.59,4.82,1.07,0.64,1.2,0.23,10.11,80.02
2023,10,24,4.91,8.65,4.87,0.64,0.74,1.2,0.24,10.88,88.43
2023,10,25,3.52,4.81,4.72,1.21,0.53,1.02,0.2,8.5,65.63
2023,10,26,4.62,8.02,4.79,0.7,0.7,1.17,0.23,10.49,84.41
2023,10,27,4.56,7.76,4.7,0.86,0.7,1.09,0.22,10.12,82.2
2023,10,28,4.73,8.7,4.69,0.57,0.73,1.09,0.22,10.32,84.7
2023,10,29,5.04,9.82,5.02,0.51,0.79,1.24,0.25,10.98,88.55
2023,10,30,4.74,7.99,4.88,0.91,0.75,1.2,0.23,10.55,84.38
2023,10,31,4.75,8.62,4.8,0.77,0.76,1.13,0.23,10.57,84.98
2023,11,1,4.76,9.09,4.73,0.54,0.77,1.11,0.22,10.32,84.16
2023,11,2,4.79,9.08,4.77,0.61,0.78,1.08,0.21,9.98,82
2023,11,3,4.51,8.11,4.53,0.71,0.74,0.99,0.2,9.45,78.07
2023,11,4,3.89,4.07,4.49,2.25,0.64,0.95,0.18,8.7,68.8
2023,11,5,4.29,7.98,4.3,0.65,0.72,0.98,0.2,9.48,77.82
2023,11,6,4.32,8.42,4.35,0.55,0.73,1.02,0.2,9.73,79.3
2023,11,7,3.69,6.58,4.45,0.86,0.62,0.95,0.19,8.38,66.38
2023,11,8,4.53,9.29,4.49,0.48,0.77,1.04,0.21,9.8,80.29
2023,11,9,4.55,8.65,4.56,0.57,0.78,0.95,0.19,9.63,78.69
2023,11,10,3.92,4.98,4.39,1.79,0.68,0.86,0.17,8.69,69.14
2023,11,11,4.4,9.05,4.38,0.48,0.77,0.84,0.17,9.3,76.82
2023,11,12,4.38,8.68,4.38,0.57,0.77,0.82,0.16,9.12,75.28
2023,11,13,3.37,3.83,4.18,1.81,0.6,0.77,0.15,7.55,59.13
2023,11,14,4,7.22,4.03,0.81,0.72,0.92,0.18,8.68,71.39
2023,11,15,1.33,0.69,3.86,1.05,0.24,0.46,0.09,3.73,25.86
2023,11,16,3.09,5.15,3.88,0.94,0.56,0.77,0.15,7.14,56.91
2023,11,17,3.42,6.05,3.9,0.93,0.63,0.77,0.16,7.68,62.2
2023,11,18,2.38,3.48,3.75,1.05,0.45,0.6,0.12,5.77,44.53
2023,11,19,3.81,7.86,4.02,0.6,0.71,0.81,0.16,8.24,67.83
2023,11,20,4.08,9.01,4.06,0.44,0.77,0.84,0.17,8.73,72.46
2023,11,21,3.93,7.93,3.94,0.55,0.74,0.79,0.16,8.53,70.6
2023,11,22,3.82,7.03,3.95,0.81,0.73,0.71,0.14,8.05,66.56
2023,11,23,3.74,7.17,3.74,0.64,0.72,0.68,0.14,7.93,66.25
2023,11,24,3.58,7.3,3.74,0.61,0.7,0.63,0.12,7.48,62.81
2023,11,25,3.85,8.19,3.83,0.49,0.75,0.68,0.14,8.05,67.74
2023,11,26,3.26,2.81,3.86,2,0.64,0.71,0.14,7.37,58.04
2023,11,27,3.39,5.09,3.84,1.51,0.67,0.73,0.14,7.43,60.03
2023,11,28,3.74,8.02,3.7,0.51,0.74,0.66,0.13,7.8,65.91
2023,11,29,2.94,4.47,3.58,1.18,0.59,0.52,0.11,6.6,53.07
2023,11,30,2.61,3.45,3.53,1.18,0.52,0.44,0.09,6.01,47.4
2023,12,1,3.36,6.52,3.59,0.67,0.68,0.49,0.1,7.08,59.25
2023,12,2,3.49,6.71,3.57,0.75,0.71,0.52,0.11,7.35,61.87
2023,12,3,2.92,3.58,3.47,1.52,0.59,0.48,0.1,6.62,53.1
2023,12,4,3.19,4.91,3.45,1.21,0.66,0.51,0.1,7.02,57.73
2023,12,5,3.62,8.33,3.58,0.41,0.74,0.56,0.12,7.58,64.5
2023,12,6,3.53,7.91,3.5,0.48,0.73,0.58,0.12,7.31,62.49
2023,12,7,3.19,7.01,3.53,0.52,0.66,0.55,0.11,6.73,56.52
2023,12,8,3.38,7.22,3.55,0.59,0.7,0.55,0.11,7.05,59.41
2023,12,9,3.51,7.74,3.59,0.68,0.73,0.53,0.11,7.38,62.07
2023,12,10,3.18,5.04,3.47,1.24,0.66,0.5,0.1,6.88,56.72
2023,12,11,3.08,4.37,3.44,1.48,0.65,0.49,0.1,6.63,54.42
2023,12,12,3.48,7.95,3.44,0.45,0.73,0.49,0.1,7.12,60.98
2023,12,13,3.6,8.44,3.55,0.42,0.76,0.49,0.1,7.27,62.14
2023,12,14,3.38,6.89,3.47,0.7,0.72,0.48,0.09,6.94,58.76
2023,12,15,3.31,6.42,3.52,0.9,0.7,0.45,0.09,6.7,56.41
2023,12,16,3.4,6.78,3.48,0.71,0.72,0.48,0.09,6.96,58.91
2023,12,17,2.12,0.94,3.38,1.74,0.45,0.38,0.08,5.2,38.48
2023,12,18,1.85,2.64,3.17,0.86,0.39,0.3,0.06,4.48,34.6
2023,12,19,1.48,1.09,3.17,1.07,0.31,0.27,0.05,3.87,28.02
2023,12,20,1.26,0.72,3.2,0.99,0.27,0.24,0.05,3.45,24.23
2023,12,21,1.02,0.52,3.22,0.83,0.22,0.2,0.04,2.87,19.93
2023,12,22,1.7,1.82,3.23,1.07,0.36,0.28,0.05,4.2,31.84
2023,12,23,3.01,5.94,3.36,0.82,0.64,0.45,0.09,6.47,53.69
2023,12,24,3.29,6.88,3.34,0.69,0.7,0.45,0.09,6.8,57.79
2023,12,25,3.34,6.7,3.44,0.86,0.71,0.46,0.09,6.88,58.19
2023,12,26,2.44,2.17,3.38,1.65,0.52,0.4,0.08,5.68,44.12
2023,12,27,2.48,1.95,3.35,1.81,0.52,0.42,0.09,5.69,44.27
2023,12,28,3.32,7.28,3.38,0.53,0.7,0.49,0.1,7,59.43
2023,12,29,2.62,2.06,3.4,1.89,0.55,0.44,0.09,5.94,46.61
2023,12,30,2.1,2.87,3.34,1.07,0.45,0.36,0.07,4.92,38.22
2023,12,31,1.43,0.69,3.36,1.19,0.3,0.28,0.05,3.8,26.94
2024,1,1,3.28,6.77,3.32,0.63,0.69,0.46,0.09,6.78,58.04
2024,1,2,3.01,5.42,3.43,1.07,0.62,0.47,0.09,6.48,53.3
2024,1,3,3.21,6.41,3.46,0.75,0.66,0.48,0.09,6.79,56.72
2024,1,4,3.03,5.76,3.55,0.88,0.62,0.4,0.08,6.49,53.34
2024,1,5,3.3,6.46,3.54,0.64,0.68,0.51,0.1,7.07,58.73
2024,1,6,3.14,4.44,3.63,1.49,0.65,0.47,0.09,6.73,54.59
2024,1,7,3.37,7.37,3.75,0.56,0.69,0.41,0.08,6.91,57.76
2024,1,8,3.7,8.58,3.67,0.41,0.75,0.42,0.08,7.58,64.65
2024,1,9,3.48,6.74,3.61,0.8,0.7,0.41,0.08,7.3,61.19
2024,1,10,3.26,7.05,3.6,0.53,0.66,0.4,0.08,6.8,57.38
2024,1,11,3.76,8.4,3.8,0.47,0.75,0.45,0.09,7.68,64.89
2024,1,12,3.74,8.36,3.71,0.46,0.74,0.53,0.11,7.8,66.16
2024,1,13,3.5,6.8,3.59,0.68,0.7,0.62,0.12,7.73,64.23
2024,1,14,3.31,5.86,3.67,0.88,0.65,0.58,0.12,7.41,60.45
2024,1,15,3.22,4.08,3.72,1.63,0.62,0.56,0.11,7.09,57.25
2024,1,16,3.36,5.53,3.67,1.1,0.65,0.57,0.12,7.45,60.72
2024,1,17,2.31,2.94,3.64,1.18,0.45,0.43,0.09,5.58,43.02
2024,1,18,3.51,5.49,3.78,1.18,0.67,0.59,0.12,7.71,63.34
2024,1,19,2.38,1.39,3.7,1.75,0.45,0.47,0.09,5.84,43.6
2024,1,20,1.25,0.69,3.62,0.99,0.23,0.26,0.05,3.54,24.52
2024,1,21,2.59,3.33,3.76,1.15,0.48,0.44,0.09,6.23,47.8
2024,1,22,1.48,1.3,3.78,0.97,0.27,0.27,0.05,3.98,28.95
2024,1,23,3.41,6.36,3.92,0.78,0.63,0.44,0.09,7.41,60.81
2024,1,24,1.58,0.58,3.81,1.31,0.29,0.28,0.05,4.27,30.02
2024,1,25,3.65,6.6,4,0.8,0.66,0.49,0.09,7.74,63.99
2024,1,26,3.98,7.14,4.05,0.68,0.72,0.59,0.12,8.77,72.42
2024,1,27,3.86,6.19,4.03,1.13,0.69,0.67,0.13,8.64,70.72
2024,1,28,3.94,6.21,4.11,1.08,0.7,0.79,0.16,8.94,72.55
2024,1,29,4.17,8.45,4.13,0.48,0.73,0.78,0.16,9.19,76.41
2024,1,30,3.84,5.22,4.28,1.61,0.67,0.74,0.15,8.48,68.2
2024,1,31,3.25,2.8,4.19,1.91,0.56,0.65,0.13,7.6,58.66
2024,2,1,1.84,1.75,4.21,1.06,0.31,0.43,0.09,4.82,35.04
2024,2,2,3.61,6.18,4.38,0.95,0.62,0.67,0.13,8.09,64.59
2024,2,3,3.41,3.4,4.38,1.93,0.57,0.75,0.15,8.05,62.23
2024,2,4,1.62,1.78,4.29,0.81,0.27,0.42,0.09,4.35,31.58
2024,2,5,0.68,0.38,4.35,0.51,0.11,0.19,0.04,2.09,14.07
2024,2,6,1.57,0.89,4.46,1.16,0.26,0.44,0.09,4.36,30.53
2024,2,7,3.33,4.63,4.5,1.2,0.54,0.61,0.12,7.63,59.72
2024,2,8,4.01,6.39,4.66,1.04,0.65,0.68,0.14,9,71.61
2024,2,9,3.86,6.56,4.66,0.85,0.62,0.64,0.12,8.56,68.7
2024,2,10,4.75,8.84,4.78,0.62,0.75,0.71,0.14,10.09,82.95
2024,2,11,4.89,9.36,4.84,0.51,0.77,0.77,0.16,10.47,86
2024,2,12,4.92,9.37,4.87,0.52,0.77,0.88,0.18,10.72,87.7
2024,2,13,4.61,7.09,4.82,1.21,0.71,0.88,0.18,10.16,82.03
2024,2,14,4.1,5.5,4.83,1.32,0.62,0.82,0.16,9.41,73.84
2024,2,15,4.37,5.92,4.82,1.45,0.66,0.81,0.16,10,79.56
2024,2,16,4.09,3.37,4.87,2.51,0.62,0.86,0.17,9.62,74.6
2024,2,17,3.9,2.74,4.94,2.59,0.58,0.9,0.18,9.23,70.59
2024,2,18,3.51,4.23,4.91,1.42,0.52,0.82,0.16,8.56,65.38
2024,2,19,2.13,1.64,4.91,1.28,0.31,0.59,0.12,5.84,41.62
2024,2,20,1.32,0.94,4.97,0.92,0.19,0.39,0.08,3.95,27.31
2024,2,21,4.21,5.09,5.16,1.93,0.6,0.94,0.19,9.85,76.49
2024,2,22,5.15,8.69,5.27,0.81,0.73,1.07,0.22,11.27,91.02
2024,2,23,4.42,4.03,5.33,2.29,0.62,1.08,0.21,10.4,79.88
2024,2,24,4.26,4.46,5.33,1.97,0.59,1.05,0.21,10.12,77.51
2024,2,25,4.24,3.53,5.29,2.48,0.59,1.05,0.21,10.06,77.16
2024,2,26,2.84,1.76,5.36,1.92,0.39,0.84,0.16,7.49,53.93
2024,2,27,4.47,6.34,5.33,1.21,0.61,0.98,0.2,10.27,80.95
2024,2,28,5.57,9.23,5.53,0.73,0.75,1.08,0.22,12.25,98.88
2024,2,29,3.67,4.45,5.47,1.31,0.49,0.84,0.17,8.81,66.71
2024,3,1,3.42,3.7,5.49,1.57,0.45,0.8,0.16,8.53,63.77
2024,3,2,3.17,3.15,5.64,1.63,0.42,0.79,0.16,8.25,60.4
2024,3,3,3.84,4.5,5.73,1.58,0.5,0.86,0.17,9.4,70.52
2024,3,4,5.17,7.61,5.85,1.11,0.67,1.12,0.23,11.96,93.07
2024,3,5,5.75,8.86,5.83,1,0.74,1.2,0.24,12.82,102.29
2024,3,6,2.55,2.11,5.73,1.53,0.33,0.61,0.12,6.76,49.08
2024,3,7,4.67,6.06,5.85,1.4,0.59,0.91,0.18,11.01,85.2
2024,3,8,6.07,9.86,6.09,0.75,0.77,1.12,0.23,13.5,107.66
2024,3,9,5.9,6.79,6.18,1.69,0.73,1.27,0.26,13.53,105.12
2024,3,10,4.98,3.75,6.1,2.78,0.62,1.03,0.21,11.93,90.41
2024,3,11,5.58,7.15,6.03,1.35,0.69,1.12,0.23,13.02,101.48
2024,3,12,5.28,6.67,6.1,1.4,0.64,1.22,0.24,12.8,97.84
2024,3,13,5.36,4.76,6.24,2.69,0.65,1.23,0.25,12.61,96.83
2024,3,14,6.59,10.72,6.6,0.62,0.79,1.3,0.27,14.94,116.55
2024,3,15,4.47,4.07,6.15,2.28,0.53,0.93,0.19,10.74,81.66
2024,3,16,5.29,5.52,6.27,2.07,0.62,1.15,0.23,12.69,96.75
2024,3,17,5.62,6.71,6.23,1.88,0.66,1.28,0.26,13.27,103.34
2024,3,18,5.18,6.66,6.32,1.36,0.6,1.15,0.23,12.27,95.07
2024,3,19,6.07,8.74,6.45,1.03,0.7,1.37,0.27,14.24,111.16
2024,3,20,6.21,8.83,6.35,1,0.71,1.45,0.29,14.26,113.07
2024,3,21,6.5,9.25,6.62,0.97,0.74,1.61,0.32,15.01,117.48
2024,3,22,5.7,5.55,6.52,2.36,0.65,1.52,0.3,13.56,104.24
2024,3,23,4.25,3.83,6.69,1.96,0.48,1.2,0.24,10.68,78.58
2024,3,24,4.53,3.29,6.84,2.67,0.51,1.12,0.23,11.48,84.23
2024,3,25,6,6.52,6.88,1.98,0.67,1.24,0.25,14.17,108.3
2024,3,26,6.52,9.04,6.96,1.15,0.72,1.48,0.3,15.1,117.32
2024,3,27,6.48,7.61,6.76,1.8,0.71,1.52,0.3,14.7,116.05
2024,3,28,5.7,6.17,7.04,1.7,0.62,1.54,0.3,14.06,105.26
2024,3,29,5.32,4.61,7.02,2.52,0.58,1.45,0.29,13.19,97.97
2024,3,30,4.11,2.58,6.96,2.55,0.45,1.09,0.21,10.66,77.57
2024,3,31,5.1,4.01,6.96,2.62,0.55,1.21,0.24,12.8,95.3
2024,4,1,6.72,8.85,7.1,1.29,0.72,1.48,0.3,15.7,122.1
2024,4,2,7.29,10.69,7.27,0.69,0.77,1.7,0.34,16.88,131.75
2024,4,3,7.2,10.47,7.21,0.78,0.76,1.8,0.36,16.69,130.48
2024,4,4,3.81,3.33,7.27,1.84,0.4,1.09,0.22,9.83,70.91
2024,4,5,4.78,3.97,7.37,2.44,0.5,1.19,0.23,11.83,87.57
2024,4,6,7.38,10.39,7.54,0.96,0.77,1.58,0.32,16.72,130.32
2024,4,7,6.83,7.35,7.4,1.81,0.7,1.61,0.32,15.72,121.62
2024,4,8,7.55,10.97,7.55,0.7,0.77,1.69,0.34,17.48,135.91
2024,4,9,7.68,11.47,7.67,0.61,0.79,1.77,0.36,17.86,138.32
2024,4,10,7.49,10.69,7.47,0.78,0.77,1.79,0.36,17.45,135.97
2024,4,11,7.37,10.16,7.4,0.91,0.74,1.84,0.37,17.12,133.85
2024,4,12,5.98,7.32,7.59,1.31,0.6,1.64,0.33,14.55,109.59
2024,4,13,3.17,2.38,7.5,1.71,0.32,0.99,0.2,8.73,62.06
2024,4,14,3.8,2.68,7.61,2.4,0.38,1.13,0.23,10.32,73.83
2024,4,15,7.25,9.71,7.76,1.11,0.72,1.69,0.34,17.27,132.31
2024,4,16,7.85,11.2,7.85,0.7,0.77,1.98,0.4,18.23,141.34
2024,4,17,7.29,8.33,7.68,1.99,0.72,2.09,0.41,17.45,134.07
2024,4,18,6.58,6.37,7.59,2.26,0.65,1.95,0.39,15.97,121.45
2024,4,19,6.68,8.08,7.69,1.49,0.65,1.87,0.38,16.25,123.59
2024,4,20,6.82,8.34,7.65,1.35,0.66,1.82,0.37,16.1,124.48
2024,4,21,7.54,9.92,7.67,1.02,0.73,2.23,0.44,17.66,137.73
2024,4,22,6.97,8.85,7.89,1.2,0.67,2.3,0.45,16.88,128.49
2024,4,23,6.29,6.91,7.96,1.92,0.6,2.14,0.42,15.64,116.93
2024,4,24,6.65,6.57,7.92,2.22,0.63,2.23,0.44,16.48,123.33
2024,4,25,4.95,4.18,7.77,2.15,0.47,1.55,0.31,12.53,92.27
2024,4,26,6.79,7.5,8.03,1.82,0.64,1.99,0.4,16.62,125.27
2024,4,27,7.99,10.8,8.18,1.07,0.76,2.3,0.45,19.09,146.18
2024,4,28,7.98,10.85,8.01,0.87,0.75,2.59,0.5,19.14,147.52
2024,4,29,8.1,11.13,8.13,0.82,0.77,2.54,0.49,19.2,148.14
2024,4,30,7.95,10.54,7.97,0.98,0.74,2.38,0.47,18.68,145.4
2024,5,1,8.13,10.88,8.2,0.92,0.76,2.26,0.45,19.12,147.48
2024,5,2,7.96,10.27,8.1,1.09,0.74,2.13,0.42,18.28,142.67
2024,5,3,6.97,8.03,7.99,1.65,0.65,1.97,0.39,16.77,128.57
2024,5,4,4.25,3.01,8.11,2.61,0.39,1.34,0.27,11.24,81.35
2024,5,5,7.87,9.72,8.67,1.68,0.73,2.33,0.46,19.02,142.8
2024,5,6,8.44,11.74,8.46,0.78,0.77,2.49,0.49,20.1,153.95
2024,5,7,8.41,11.69,8.43,0.72,0.77,2.6,0.51,20.12,154.08
2024,5,8,8.47,11.71,8.52,0.77,0.77,2.46,0.48,20.02,153.59
2024,5,9,8.33,11.07,8.52,0.94,0.76,2.35,0.47,19.61,150.52
2024,5,10,7.71,9.58,8.53,1.37,0.7,2.34,0.46,18.45,140.27
2024,5,11,8.06,10.42,8.38,1.13,0.73,2.42,0.48,19.49,148.96
2024,5,12,7.84,9.63,8.23,1.25,0.71,2.32,0.46,18.63,144.05
2024,5,13,7.25,6.79,8.32,2.53,0.66,2.16,0.43,17.52,133.1
2024,5,14,7.57,8.82,8.28,1.36,0.68,2.2,0.44,18.19,139.41
2024,5,15,6.08,5.72,8.14,1.95,0.55,1.85,0.37,15.2,113.96
2024,5,16,6.94,8.23,8.38,1.48,0.62,2.09,0.41,17.26,130.09
2024,5,17,6.39,7.13,8.46,1.66,0.57,1.99,0.39,15.73,118.27
2024,5,18,7.28,8.37,8.57,1.6,0.65,2.15,0.43,17.71,133.7
2024,5,19,7.81,9.16,8.49,1.47,0.7,2.41,0.48,18.91,143.95
2024,5,20,6.28,6.45,8.66,2.05,0.56,2.06,0.41,15.83,116.97
