-BEGIN HEADER-,,,,,,,,,,,Phoenix
2023,4,29,8.29,11.54,8.3,0.71,0.78,2.12,0.43,19.95,152.57
2023,4,30,7.57,7.15,8.26,2.65,0.71,2.02,0.41,18.38,139.03
2023,5,1,7.95,9,8.11,1.54,0.74,2.02,0.41,18.83,144.97
2023,5,2,8.07,8.99,8.39,1.8,0.75,2.21,0.45,19.41,147.55
2023,5,3,8.11,9.74,8.19,1.37,0.75,2.1,0.42,19.13,147.62
2023,5,4,8.4,10.99,8.45,1.06,0.77,2.32,0.46,20.02,153.46
2023,5,5,8.32,11.06,8.37,0.88,0.77,2.58,0.51,20.27,154.86
2023,5,6,8.4,11.51,8.45,0.85,0.77,-999,0.48,20.15,154.56
2023,5,7,8.19,9.33,8.5,1.68,0.75,2.49,0.49,19.8,150.3
2023,5,8,8.53,11.69,8.55,0.79,0.78,2.72,0.53,20.46,156.49
2023,5,9,8.54,11.52,8.56,0.86,0.78,2.85,0.55,20.41,156.27
2023,5,10,8.01,9.41,8.53,1.21,0.73,2.47,0.48,19.47,147.41
2023,5,11,8.36,10.71,8.39,1.04,0.76,2.41,0.48,19.8,153.2
2023,5,12,8.33,10.78,8.38,0.98,0.76,2.47,0.48,20.08,154.54
2023,5,13,8.4,10.64,8.48,1.11,0.76,2.36,0.47,19.96,153.84
2023,5,14,8.32,10.3,8.38,1.22,0.75,2.42,0.48,19.82,153.3
2023,5,15,7.73,8.81,8.08,1.56,0.7,2.71,0.52,19.33,147.88
2023,5,16,7.32,6.87,8.09,1.98,0.66,2.64,0.51,18.59,139.75
2023,5,17,7.52,7.41,8.05,2.11,0.67,2.59,0.51,19.05,144.21
2023,5,18,7.17,6.41,8.06,2.59,0.64,2.32,0.46,17.93,136.38
2023,5,19,6.08,4.78,8.16,2.46,0.55,2.16,0.43,16.15,118.53
2023,5,20,8.11,10.03,8.44,1.27,0.73,2.61,0.52,20.23,153.95
2023,5,21,8.3,10.5,8.63,1.17,0.74,2.6,0.51,20.19,154.05
2023,5,22,8.63,11.52,8.68,0.89,0.77,2.77,0.54,20.83,159.53
2023,5,23,8.84,11.98,8.9,0.84,0.78,2.84,0.55,21.07,161
2023,5,24,8.6,11.61,8.64,0.8,0.77,2.93,0.57,21.25,161.86
2023,5,25,8.74,11.79,8.78,0.84,0.77,2.9,0.56,21.27,162.13
2023,5,26,8.92,12.24,8.97,0.79,0.79,2.89,0.56,21.27,162.44
2023,5,27,8.86,12.23,8.9,0.73,0.78,2.92,0.57,21.39,163.09
2023,5,28,8.89,12.36,8.93,0.69,0.78,2.88,0.56,21.48,163.7
2023,5,29,8.89,12.15,8.95,0.78,0.78,2.76,0.54,21.35,163.07
2023,5,30,8.9,11.64,8.97,1.06,0.78,2.89,0.56,21.17,161.92
2023,5,31,8.66,10.87,8.76,1.15,0.76,2.82,0.55,20.98,160.32
2023,6,1,8.39,10.63,8.66,1.11,0.73,2.54,0.5,20.59,157.13
2023,6,2,8.51,10.96,8.58,0.99,0.74,2.55,0.51,20.91,160.43
2023,6,3,8.49,10.91,8.58,0.99,0.74,2.53,0.5,20.82,159.95
2023,6,4,8.6,11.09,8.68,1.03,0.75,2.53,0.5,20.84,160.27
2023,6,5,8.38,8.03,8.81,2.54,0.73,2.65,0.52,20.13,153.4
2023,6,6,8.94,11.86,8.99,0.92,0.78,2.71,0.53,21.28,162.98
2023,6,7,8.81,11.42,8.89,1,0.77,-999,0.51,20.99,161.51
2023,6,8,8.01,7.38,8.8,2.81,0.7,2.41,0.48,19.57,148.09
2023,6,9,8.7,10.98,8.81,1.14,0.76,2.52,0.5,20.77,159.95
2023,6,10,8.19,8.21,8.79,2.59,0.71,2.43,0.48,20.05,152.1
2023,6,11,8.62,10.82,8.72,1.09,0.75,2.55,0.51,20.88,160.4
2023,6,12,8.57,10.96,8.67,1.08,0.74,2.66,0.52,21.09,161.62
2023,6,13,8.57,11.13,8.67,0.96,0.74,-999,0.55,21.16,161.95
2023,6,14,8.69,11.48,8.74,0.88,0.76,2.92,0.57,21.29,163.07
2023,6,15,8.55,10.63,8.72,1.15,0.74,2.85,0.55,21.07,160.68
2023,6,16,8.81,11.36,8.95,1.01,0.77,2.88,0.56,21.02,161.14
2023,6,17,8.56,11.04,8.65,0.96,0.74,2.91,0.56,21.09,161.55
2023,6,18,8.7,11.28,8.79,1.01,0.76,2.91,0.56,21.07,161.7
2023,6,19,8.46,9.74,8.79,1.53,0.73,3.08,0.59,20.59,156.83
2023,6,20,8.79,11.76,8.88,0.88,0.77,-999,0.63,21.62,164.8
2023,6,21,8.76,11.59,8.86,0.96,0.76,3.19,0.61,21.44,163.49
2023,6,22,8.99,12.12,9.08,0.87,0.78,3.21,0.62,21.62,164.69
2023,6,23,9.23,12.88,9.31,0.8,0.8,-999,0.6,21.64,165.55
2023,6,24,8.95,11.91,9.05,0.91,0.78,3.42,0.64,21.73,165.03
2023,6,25,8.71,11.19,8.8,1.06,0.76,-999,0.61,21.13,162.13
2023,6,26,8.57,10.41,8.66,1.35,0.75,3.32,0.62,20.62,158.88
2023,6,27,8.85,11.69,8.9,0.92,0.77,3.38,0.64,21.52,164.07
2023,6,28,8.86,11.72,8.97,0.95,0.77,3.32,0.62,21.4,163.21
2023,6,29,8.92,12.21,8.98,0.76,0.78,3.31,0.62,21.76,165.33
2023,6,30,8.73,11.72,8.78,0.83,0.77,3.12,0.59,21.3,163.09
2023,7,1,8.58,11.35,8.65,0.86,0.75,3.1,0.59,21.09,161.66
2023,7,2,8.51,10.9,8.6,1,0.74,3.16,0.6,20.76,159.53
2023,7,3,8.52,11.11,8.57,0.94,0.74,3.38,0.63,20.92,160.71
2023,7,4,8.45,10.92,8.62,1.14,0.74,-999,0.62,20.9,159.73
2023,7,5,8.8,11.83,8.85,0.84,0.77,3.34,0.63,21.43,163.51
2023,7,6,8.54,10.81,8.66,1.14,0.75,3.38,0.63,21.07,160.84
2023,7,7,8.48,11.04,8.6,1.02,0.74,-999,0.65,21.23,161.41
2023,7,8,8.52,11.06,8.61,0.97,0.75,3.45,0.64,21.23,161.54
2023,7,9,8.22,10.06,8.49,1.16,0.73,3.36,0.62,20.69,156.86
2023,7,10,7.69,8.84,8.17,1.78,0.68,3.13,0.59,19.96,151.39
2023,7,11,7.14,7.04,8.14,2.39,0.63,2.98,0.57,18.82,140.94
2023,7,12,6.94,6.82,8.18,2.01,0.61,3.05,0.57,18.47,136.77
2023,7,13,8.15,10.26,8.2,1.07,0.72,3.47,0.64,21.04,159.98
2023,7,14,8.1,9.9,8.2,1.21,0.72,3.49,0.65,20.91,158.74
2023,7,15,8.19,10.21,8.28,1.22,0.73,3.41,0.63,20.57,157.43
2023,7,16,7.57,7.34,8.19,2.53,0.67,3.22,0.61,19.53,147.6
2023,7,17,8.01,9.67,8.14,1.27,0.71,3.4,0.63,20.49,156.37
2023,7,18,8,9.77,8.11,1.19,0.71,3.5,0.65,20.83,157.8
2023,7,19,8.1,10.39,8.24,1.05,0.73,-999,0.62,20.74,157.7
2023,7,20,8.12,10.18,8.29,1.2,0.73,-999,0.62,20.62,156.63
2023,7,21,8.07,9.54,8.28,1.42,0.73,3.38,0.62,20.27,154.22
2023,7,22,7.46,7.52,8.15,2.3,0.67,3.2,0.6,19.13,144.57
2023,7,23,7.15,5.24,8.02,3.45,0.64,3.16,0.59,18.48,139.45
2023,7,24,7.44,7.81,7.93,1.67,0.67,3.34,0.62,19.45,146.73
2023,7,25,7.79,9,7.97,1.42,0.7,3.45,0.63,20.11,152.75
2023,7,26,7.89,9.14,8.02,1.48,0.71,3.4,0.62,19.98,152.58
2023,7,27,7.75,9.11,7.98,1.42,0.7,3.41,0.62,19.91,151.39
2023,7,28,7.54,7.5,7.9,2.09,0.69,3.27,0.61,19.35,146.98
2023,7,29,7.07,7,7.88,1.9,0.64,3.13,0.58,18.43,138.47
2023,7,30,5.59,4.19,7.84,2.74,0.51,2.43,0.47,15.15,111.15
2023,7,31,7.76,9.45,7.86,1.19,0.71,3.27,0.61,20.15,153.03
2023,8,1,7.56,9.25,7.94,1.32,0.7,3.24,0.6,19.6,148.38
2023,8,2,7.69,9.2,7.96,1.32,0.71,3.26,0.61,19.9,150.42
2023,8,3,8.1,10.87,8.15,0.85,0.75,3.3,0.62,20.41,155.3
2023,8,4,8.26,11.31,8.31,0.76,0.77,3.39,0.63,20.48,155.8
2023,8,5,8.09,10.75,8.15,0.92,0.75,3.29,0.62,20.26,154.23
2023,8,6,7.71,9.28,7.91,1.28,0.72,3.24,0.6,19.79,149.85
2023,8,7,7.64,9.43,7.73,1.13,0.71,3.21,0.6,19.67,149.89
2023,8,8,7.42,8.55,7.68,1.5,0.7,3.22,0.6,19.3,146.14
2023,8,9,7.55,9.25,7.7,1.18,0.71,3.3,0.61,19.61,148.77
2023,8,10,7.64,9.73,7.75,1.13,0.72,3.41,0.62,19.82,150.27
2023,8,11,7.46,9.34,7.73,1.14,0.7,3.33,0.61,19.21,145.7
2023,8,12,7.76,10.18,7.8,0.94,0.73,3.3,0.61,19.73,150.35
2023,8,13,6.94,8.51,7.74,1.32,0.66,3.01,0.55,17.82,134.73
2023,8,14,5.07,3.92,7.62,2.64,0.48,2.32,0.45,13.83,100.54
2023,8,15,6.88,6.55,7.47,2.21,0.66,3.16,0.59,18.11,135.83
2023,8,16,6.56,7.05,7.49,1.39,0.63,3.02,0.55,17.26,128.79
2023,8,17,6.64,6.51,7.37,1.79,0.64,2.95,0.55,17.55,131.16
2023,8,18,5.85,3.81,7.37,3.14,0.57,2.68,0.51,15.75,115.92
2023,8,19,3.27,1.18,7.12,2.37,0.32,1.68,0.33,9.73,67.65
2023,8,20,2.75,0.98,6.55,2.07,0.27,1.23,0.23,7.55,56.73
2023,8,21,3.27,1.33,7.23,2.38,0.32,1.62,0.31,9.52,66.65
2023,8,22,5.55,4.64,7.19,2.39,0.55,2.46,0.47,14.77,109.55
2023,8,23,6.58,6.35,7,1.99,0.65,2.88,0.53,16.77,128.31
2023,8,24,6.53,6.64,7.15,1.84,0.65,2.89,0.53,16.93,127.66
2023,8,25,7.22,9.22,7.28,1.11,0.72,3.08,0.57,18.25,139.86
2023,8,26,6.88,8.49,7.25,1.25,0.69,2.88,0.54,17.42,132.85
2023,8,27,6.92,8.5,7.17,1.23,0.7,2.97,0.55,17.81,135.24
2023,8,28,7.17,9.37,7.21,0.94,0.73,3,0.55,18.24,139.32
2023,8,29,7.21,9.92,7.22,0.81,0.73,2.93,0.55,18.3,139.92
2023,8,30,7.11,9.47,7.14,0.98,0.73,2.88,0.54,17.94,137.66
2023,8,31,6.5,7.33,7,1.76,0.66,2.67,0.51,16.84,127.54
2023,9,1,2.95,1.24,6.67,2.24,0.3,1.26,0.24,8.52,60.55
2023,9,2,5.43,4.96,6.86,2.06,0.56,2.37,0.45,14.53,107.59
2023,9,3,6.95,9.5,6.95,0.91,0.72,2.84,0.53,17.57,135.21
2023,9,4,7.21,10.52,7.25,0.71,0.75,2.85,0.53,17.78,136.42
2023,9,5,7.37,10.87,7.36,0.67,0.77,2.75,0.52,17.72,136.49
2023,9,6,7.26,10.5,7.3,0.78,0.77,-999,0.52,17.39,134.32
2023,9,7,7.01,9.82,7.01,0.83,0.74,2.77,0.52,17.23,133
2023,9,8,6.35,7.33,6.84,1.62,0.68,2.54,0.48,15.91,121.5
2023,9,9,6.76,9.07,6.81,1.01,0.73,2.58,0.48,16.73,129.29
2023,9,10,4.7,3.21,6.7,2.56,0.51,1.95,0.38,12.35,90.79
2023,9,11,6.11,6.68,6.58,1.85,0.66,2.51,0.47,15.71,119.59
2023,9,12,5.21,4.96,6.52,1.92,0.57,2.27,0.43,13.87,102.85
2023,9,13,6.4,8.75,6.7,1,0.7,2.54,0.48,16.16,123.6
2023,9,14,6.78,10.19,6.76,0.66,0.75,2.47,0.47,16.59,128.63
2023,9,15,6.9,10.45,6.87,0.67,0.77,2.4,0.45,16.41,127.72
2023,9,16,6.86,9.21,6.94,1.04,0.77,2.38,0.45,16.03,124.34
2023,9,17,6.81,9.99,6.81,0.84,0.77,2.34,0.45,15.92,124.36
2023,9,18,6.86,10.53,6.83,0.66,0.77,2.38,0.45,16.07,125.41
2023,9,19,6.76,10.43,6.72,0.65,0.77,2.34,0.45,16.03,124.91
2023,9,20,4.88,3.89,6.51,2.53,0.55,1.9,0.36,12.45,92.16
2023,9,21,6.66,9.82,6.72,0.78,0.77,2.25,0.43,15.64,121.6
2023,9,22,4.85,3.64,6.42,2.51,0.56,1.91,0.36,12.36,91.2
2023,9,23,4.01,3.43,6.14,2.1,0.47,1.7,0.32,10.67,78.3
2023,9,24,6.38,9.65,6.36,0.75,0.75,2.29,0.43,15.27,119.45
2023,9,25,6.39,9.79,6.36,0.73,0.76,2.19,0.42,15.14,118.73
2023,9,26,6.48,10.22,6.45,0.61,0.77,2.16,0.41,15.2,119.23
2023,9,27,6.3,9.24,6.37,0.86,0.75,2.15,0.41,14.93,116.3
2023,9,28,6.25,9.43,6.31,0.87,0.75,2.15,0.41,14.73,115.4
2023,9,29,6.37,10.31,6.35,0.57,0.77,2.14,0.41,14.91,116.83
2023,9,30,6.24,9.71,6.21,0.71,0.77,2.06,0.4,14.66,115.11
2023,10,1,5.79,8.38,6.06,1,0.71,1.9,0.37,14.14,109.49
2023,10,2,5.8,8.83,6.05,1.01,0.72,1.82,0.35,13.94,108.98
2023,10,3,6.05,9.86,6.03,0.59,0.76,1.77,0.35,14.29,112.7
2023,10,4,6.04,9.77,6.03,0.62,0.76,1.84,0.36,14.08,111.23
2023,10,5,5.95,9.3,5.99,0.73,0.76,1.89,0.37,13.91,109.55
2023,10,6,5.89,9.41,5.86,0.7,0.75,1.81,0.35,13.68,108.63
2023,10,7,5.5,7.84,5.63,1.08,0.71,1.7,0.33,13.06,103.16
2023,10,8,5.35,7.54,5.45,1.11,0.7,1.62,0.31,12.91,101.96
2023,10,9,5.37,7.89,5.4,0.93,0.7,1.61,0.32,13.01,102.71
2023,10,10,5.59,9.15,5.57,0.64,0.73,1.57,0.31,13.25,105.05
2023,10,11,5.69,9.59,5.67,0.58,0.76,1.6,0.31,13.27,105.18
2023,10,12,5.72,9.5,5.74,0.64,0.77,1.61,0.32,13.2,104.25
2023,10,13,5.42,7.87,5.66,1.43,0.73,1.52,0.3,12.51,98.73
2023,10,14,5.51,9.1,5.53,0.67,0.75,-999,0.3,12.73,101.36
2023,10,15,5.38,8.66,5.4,0.73,0.73,1.54,0.3,12.62,100.3
2023,10,16,5.34,8.97,5.32,0.64,0.73,1.59,0.31,12.46,99.6
2023,10,17,5.22,8.41,5.26,0.76,0.73,-999,0.3,12.2,97.37
2023,10,18,5.1,8.33,5.23,0.72,0.72,1.42,0.28,11.75,94.05
2023,10,19,5.2,8.36,5.2,0.73,0.73,1.4,0.28,11.95,95.98
2023,10,20,5.19,8.57,5.16,0.71,0.74,1.38,0.27,11.84,95.35
2023,10,21,5.02,8.35,5.03,0.68,0.72,1.38,0.27,11.86,94.84
2023,10,22,5.12,8.86,5.12,0.6,0.74,1.43,0.28,11.86,95.1
2023,10,23,5.18,9.24,5.14,0.52,0.76,1.4,0.27,11.77,94.84
2023,10,24,4.96,8.48,4.94,0.68,0.73,1.29,0.26,11.41,92.25
2023,10,25,4.85,8.4,4.81,0.63,0.72,1.21,0.24,11.17,90.88
2023,10,26,4.56,6.53,4.83,1.38,0.68,1.23,0.24,10.74,85.48
2023,10,27,4.83,8.71,4.78,0.55,0.73,1.27,0.25,11.3,91.3
2023,10,28,4.98,9.17,4.95,0.55,0.76,1.23,0.24,11.15,90.47
2023,10,29,5.05,9.44,5,0.53,0.77,1.23,0.24,10.95,89.37
2023,10,30,4.94,9.25,4.9,0.53,0.77,1.22,0.24,10.92,88.98
2023,10,31,4.91,8.76,4.88,0.71,0.77,1.18,0.23,10.77,87.7
2023,11,1,4.89,8.96,4.88,0.6,0.77,1.16,0.23,10.7,87.09
2023,11,2,4.8,9.01,4.76,0.55,0.76,1.13,0.23,10.58,86.37
2023,11,3,4.75,8.78,4.73,0.6,0.76,1.11,0.22,10.41,85.07
2023,11,4,4.73,8.81,4.71,0.61,0.77,1.08,0.22,10.28,84.2
2023,11,5,4.48,8.45,4.47,0.55,0.73,1.02,0.2,10.21,83.37
2023,11,6,4.56,8.89,4.51,0.5,0.75,1.04,0.21,10.17,83.54
2023,11,7,4.57,8.99,4.51,0.5,0.76,1.09,0.22,10.11,83.05
2023,11,8,4.62,9.08,4.57,0.5,0.77,1.12,0.22,9.98,82.28
2023,11,9,4.47,8.87,4.5,0.58,0.75,-999,0.21,9.74,80.16
2023,11,10,4.5,8.6,4.47,0.54,0.77,0.95,0.19,9.71,80.09
2023,11,11,4.34,8.5,4.28,0.55,0.74,0.92,0.19,9.49,78.8
2023,11,12,4.38,8.83,4.32,0.5,0.76,0.9,0.18,9.52,78.94
2023,11,13,4.17,7.78,4.18,0.67,0.73,0.93,0.19,9.28,76.56
2023,11,14,3.91,5.9,4.08,1.12,0.68,0.98,0.2,8.85,71.91
2023,11,15,2.59,1.08,3.98,2.1,0.45,0.81,0.16,6.69,49.1
2023,11,16,1.87,0.75,3.93,1.53,0.33,0.67,0.12,5.23,36.69
2023,11,17,3.86,7.34,3.94,0.69,0.69,0.91,0.18,8.82,72.63
2023,11,18,3.61,6.46,3.89,0.81,0.65,0.88,0.17,8.38,68.17
2023,11,19,3.87,7.77,4.03,0.66,0.7,0.88,0.17,8.63,71.08
2023,11,20,4.13,8.83,4.07,0.46,0.75,0.8,0.16,8.91,74.55
2023,11,21,4.1,8.64,4.05,0.52,0.75,0.69,0.14,8.71,73.12
2023,11,22,4.11,9.07,4.06,0.43,0.76,0.78,0.16,8.83,73.82
2023,11,23,2.94,2.77,3.92,1.84,0.55,0.68,0.13,6.98,53.66
2023,11,24,3.29,5.72,3.85,0.98,0.62,0.65,0.13,7.37,59.83
2023,11,25,4.01,8.52,4,0.49,0.76,-999,0.15,8.4,70.62
2023,11,26,3.62,5.34,3.95,1.49,0.69,0.71,0.14,7.93,64.57
2023,11,27,3.1,3.8,3.77,1.6,0.59,0.68,0.13,7.03,55.98
2023,11,28,3.48,5.4,3.7,1.11,0.66,0.71,0.14,7.7,63.34
2023,11,29,3,4.06,3.72,1.44,0.58,0.58,0.12,6.84,54.62
2023,11,30,2.5,2.49,3.66,1.68,0.48,0.46,0.09,5.98,45.98
2023,12,1,3.41,6.64,3.61,0.71,0.66,0.55,0.11,7.41,62.11
2023,12,2,3.68,7.65,3.66,0.55,0.72,0.55,0.11,7.7,65.76
2023,12,3,3.5,6.11,3.66,0.98,0.69,0.55,0.11,7.5,62.68
2023,12,4,2.84,2.96,3.58,1.84,0.56,0.49,0.1,6.62,52.4
2023,12,5,3.73,8.25,3.68,0.42,0.74,0.59,0.12,7.95,67.55
2023,12,6,3.7,8.15,3.65,0.44,0.74,0.6,0.12,7.84,66.8
2023,12,7,3.7,7.9,3.7,0.59,0.74,0.66,0.13,7.74,65.6
2023,12,8,3.71,8.09,3.73,0.58,0.75,0.62,0.12,7.73,65.55
2023,12,9,3.83,8.72,3.79,0.4,0.77,0.56,0.12,7.86,66.93
2023,12,10,3.81,8.65,3.76,0.39,0.77,0.54,0.11,7.8,66.69
2023,12,11,2.8,1.54,3.62,2.15,0.57,0.5,0.1,6.48,50.38
2023,12,12,2.53,1.93,3.65,1.8,0.52,0.47,0.09,5.87,44.88
2023,12,13,3.66,8.07,3.62,0.49,0.75,0.51,0.1,7.44,63.9
2023,12,14,3.67,8.09,3.62,0.45,0.75,0.51,0.1,7.53,64.57
2023,12,15,3.6,7.58,3.6,0.54,0.73,0.52,0.11,7.54,64.17
2023,12,16,2.74,1.74,3.62,2.04,0.56,0.45,0.09,6.28,48.73
2023,12,17,3.48,6.68,3.56,0.79,0.72,0.5,0.1,7.33,61.93
2023,12,18,2.27,1.39,3.47,1.71,0.47,0.39,0.08,5.46,41.05
2023,12,19,2.5,2.43,3.4,1.55,0.52,0.41,0.09,5.88,45.95
2023,12,20,3.04,5.27,3.32,0.84,0.62,0.45,0.09,6.81,56.35
2023,12,21,3.27,6.36,3.32,0.72,0.67,0.48,0.09,7.1,60.04
2023,12,22,1.23,0.64,3.23,0.97,0.25,0.28,0.05,3.52,24.55
2023,12,23,1.93,2.59,3.36,1.11,0.4,0.34,0.07,4.8,36.37
2023,12,24,3.3,7.15,3.48,0.63,0.68,0.51,0.1,7.23,60.57
2023,12,25,3.6,8.22,3.58,0.48,0.74,0.53,0.11,7.63,64.7
2023,12,26,3.52,7.44,3.63,0.74,0.72,0.52,0.11,7.53,62.98
2023,12,27,3.14,4.62,3.56,1.63,0.64,0.49,0.1,7.01,57.02
2023,12,28,3.59,7.99,3.55,0.52,0.73,0.56,0.12,7.64,64.71
2023,12,29,3.01,3.78,3.65,1.64,0.62,0.5,0.1,6.77,54.09
2023,12,30,3.42,6.27,3.62,1.05,0.7,0.54,0.11,7.37,60.96
2023,12,31,3.01,4.12,3.51,1.51,0.61,0.51,0.1,6.83,55.1
2024,1,1,1.62,0.75,3.56,1.33,0.33,0.36,0.07,4.41,31.02
2024,1,2,3.64,7.83,3.63,0.59,0.73,0.55,0.11,7.68,64.74
2024,1,3,2.18,1.6,3.6,1.57,0.44,0.45,0.09,5.43,40.38
2024,1,4,3.45,7.06,3.65,0.58,0.69,0.5,0.1,7.46,62.06
2024,1,5,2.67,3.64,3.69,1.45,0.53,0.44,0.09,6.13,48.31
2024,1,6,3.72,7.46,3.81,0.75,0.73,0.53,0.11,7.89,65.65
2024,1,7,2.06,3.1,3.61,0.94,0.41,0.3,0.06,4.87,37.59
2024,1,8,3.92,8.65,3.86,0.55,0.77,0.42,0.08,7.93,67.25
2024,1,9,3.85,8.64,3.81,0.48,0.75,0.48,0.09,8.08,68.02
2024,1,10,3.89,8.84,3.83,0.42,0.76,0.51,0.1,8.15,68.69
2024,1,11,3.39,6.6,3.81,0.67,0.66,0.45,0.09,7.3,60.06
2024,1,12,3.89,8.37,3.93,0.6,0.75,0.52,0.1,8.24,68.75
2024,1,13,3.93,8.66,3.89,0.42,0.75,0.62,0.12,8.6,70.91
2024,1,14,3.86,8.18,3.81,0.51,0.73,0.66,0.13,8.56,70.48
2024,1,15,3.73,7.1,3.87,0.92,0.7,0.66,0.13,8.25,67.57
2024,1,16,3.99,8.37,3.98,0.53,0.75,0.7,0.14,8.8,71.96
2024,1,17,2.76,1.93,3.84,1.99,0.52,0.55,0.11,6.95,51.83
2024,1,18,4.01,8.32,3.97,0.55,0.74,0.66,0.13,8.91,72.72
2024,1,19,2.74,1.29,3.88,2.19,0.51,0.57,0.12,6.96,51.58
2024,1,20,2.19,1.12,3.85,1.71,0.4,0.48,0.09,5.66,41.15
2024,1,21,1.25,0.58,3.82,1.01,0.23,0.3,0.06,3.74,25.23
2024,1,22,2.06,1,3.91,1.65,0.38,0.41,0.09,5.66,40.07
2024,1,23,1.75,1.28,3.94,1.22,0.31,0.33,0.06,4.87,34.89
2024,1,24,2.72,2.67,4.03,1.68,0.48,0.41,0.08,6.77,50.86
2024,1,25,2.92,3.98,3.98,1.13,0.52,0.44,0.09,6.92,54.01
2024,1,26,4.32,8.88,4.28,0.5,0.76,0.63,0.12,9.35,77.16
2024,1,27,4.33,8.93,4.3,0.47,0.75,0.82,0.16,9.58,78.54
2024,1,28,3.77,4.4,4.32,1.87,0.65,0.87,0.17,8.72,68.63
2024,1,29,3.97,5.62,4.26,1.49,0.68,0.88,0.17,9.09,73.05
2024,1,30,4.28,8.11,4.29,0.6,0.73,0.83,0.17,9.66,78.65
2024,1,31,4.12,6.75,4.23,0.89,0.7,0.77,0.16,9.49,76.51
2024,2,1,2.59,2.08,4.37,1.74,0.43,0.6,0.12,6.52,48.03
2024,2,2,3.69,5.51,4.42,1.09,0.61,0.74,0.15,8.7,68.27
2024,2,3,4.48,8.43,4.53,0.65,0.73,0.8,0.16,10.02,81.3
2024,2,4,4.21,6.83,4.5,0.9,0.69,0.89,0.18,9.7,77.24
2024,2,5,2.97,1.32,4.6,2.34,0.48,0.77,0.15,7.59,55.48
2024,2,6,1.08,0.89,4.36,0.78,0.17,0.36,0.07,3.35,22.46
2024,2,7,3.21,4.09,4.68,1.45,0.51,0.76,0.15,8,60.39
2024,2,8,2.35,2.96,4.62,1.18,0.37,0.52,0.1,6.09,45.16
2024,2,9,3.85,5.52,4.8,1.28,0.6,0.85,0.17,9.2,71.03
2024,2,10,4.12,6.1,4.76,1.23,0.63,0.79,0.16,9.53,75.13
2024,2,11,5.04,9.62,4.99,0.54,0.77,0.82,0.16,11.16,89.82
2024,2,12,5.01,8.96,5.05,0.72,0.76,0.94,0.19,11.31,89.83
2024,2,13,5.11,9.33,5.08,0.61,0.77,1,0.2,11.5,91.66
2024,2,14,4.95,8.5,5.05,0.7,0.74,-999,0.2,11.28,89.47
2024,2,15,4.96,7.92,5.12,1.04,0.73,0.98,0.2,11.27,89.24
2024,2,16,5.13,9.02,5.1,0.64,0.75,1.02,0.21,11.8,93.63
2024,2,17,4.98,7.84,5.05,0.91,0.73,1.08,0.22,11.8,92.71
2024,2,18,5.08,8.12,5.13,0.8,0.73,1.16,0.23,12.02,94.33
2024,2,19,5.14,7.75,5.24,1.03,0.73,1.16,0.23,12.06,94.24
2024,2,20,5.41,8.84,5.4,0.75,0.77,1.23,0.25,12.34,97.07
2024,2,21,4.51,6.32,5.27,1.28,0.63,1.2,0.24,11.12,84.73
2024,2,22,5.39,9.28,5.4,0.6,0.75,1.29,0.26,12.69,99.58
2024,2,23,4.66,4.92,5.55,2.19,0.65,1.26,0.25,11.38,86.26
2024,2,24,3.94,2.29,5.54,2.81,0.54,1.14,0.22,10.07,73.92
2024,2,25,3.79,1.76,5.34,2.85,0.52,1.16,0.23,10.09,73.34
2024,2,26,2.75,0.96,5.39,2.22,0.38,0.92,0.18,7.87,55.1
2024,2,27,4.93,5.27,5.54,2.13,0.66,1.3,0.26,12.03,91.93
2024,2,28,4.97,6.5,5.5,1.38,0.66,1.2,0.24,12.04,92.63
2024,2,29,5.64,9.34,5.63,0.69,0.74,1.2,0.24,13.27,104.2
2024,3,1,5.89,10.04,5.84,0.58,0.77,1.34,0.27,13.8,107.43
2024,3,2,5.96,10.07,5.91,0.62,0.77,1.37,0.27,13.95,108.48
2024,3,3,5.65,9,5.9,0.93,0.73,1.32,0.27,13.76,105.22
2024,3,4,6,9.68,6.02,0.76,0.77,1.33,0.27,14.23,109.73
2024,3,5,5.88,8.57,6.01,1.02,0.74,-999,0.27,13.82,107.05
2024,3,6,4.27,2.81,6.07,2.87,0.54,1.09,0.22,11.07,80.67
2024,3,7,3.63,2.69,5.93,2.13,0.45,0.93,0.19,9.9,71.34
2024,3,8,5.55,7.61,6.01,1.28,0.69,1.11,0.23,13.35,103.07
2024,3,9,6.14,9.45,6.26,0.89,0.76,1.33,0.27,14.45,111.66
2024,3,10,6.28,9.43,6.29,0.82,0.77,1.3,0.27,14.73,113.85
2024,3,11,6.1,8.38,6.29,1.05,0.73,1.31,0.27,14.58,111.6
2024,3,12,5.33,5.84,6.31,2.38,0.64,1.24,0.25,13.1,99
2024,3,13,6.17,8.97,6.3,0.92,0.73,1.41,0.28,14.73,113.45
2024,3,14,4.57,2.97,6.38,2.7,0.54,1.16,0.23,11.96,86.89
2024,3,15,2.99,2.26,6.13,1.88,0.35,0.7,0.14,8.1,58.95
2024,3,16,4.77,5.04,6.42,1.77,0.55,1.1,0.22,11.98,89.12
2024,3,17,5.78,7.19,6.5,1.52,0.67,1.43,0.29,14.23,107.66
2024,3,18,6.08,7.47,6.51,1.81,0.7,1.4,0.28,14.72,112.43
2024,3,19,6.07,8.24,6.55,1.2,0.7,1.42,0.29,14.75,112.62
